Data,Descripcio_torn,temperature_2m,precipitation,rain,wind_speed_10m,weather_code
2025-01-09,Tarda,17.3,0.0,0.0,18.375,1
2025-01-10,Matí,9.8125,0.1,0.1,4.35,51
2025-01-10,Nit,10.45,0.0,0.0,4.45,3
2025-01-10,Tarda,16.875,0.0,0.0,8.6875,3
2025-01-11,Matí,12.9875,0.0,0.0,5.45,3
2025-01-11,Nit,12.975,0.0,0.0,10.1125,3
2025-01-11,Tarda,16.9125,0.0,0.0,10.3125,1
2025-01-12,Matí,7.8625,0.0,0.0,5.1125,0
2025-01-12,Nit,9.525,0.0,0.0,8.8875,0
2025-01-12,Tarda,11.525,0.0,0.0,9.4625,0
2025-01-13,Matí,3.1625,0.0,0.0,7.65,0
2025-01-13,Nit,4.2125,0.0,0.0,4.775,0
2025-01-13,Tarda,9.975,0.0,0.0,4.3125,0
2025-01-14,Matí,2.2375,0.0,0.0,9.3875,0
2025-01-14,Nit,2.5375,0.0,0.0,5.475,1
2025-01-14,Tarda,9.75,0.0,0.0,3.575,2
2025-01-15,Matí,2.15,0.0,0.0,8.075,0
2025-01-15,Nit,1.35,0.0,0.0,7.425,0
2025-01-15,Tarda,9.95,0.0,0.0,7.675,3
2025-01-16,Matí,4.275,0.0,0.0,6.8625,3
2025-01-16,Nit,3.5374999999999996,1.1,1.1,11.5125,53
2025-01-16,Tarda,10.2125,0.4,0.4,21.1875,51
2025-01-17,Matí,10.025,0.2,0.2,19.025,51
2025-01-17,Nit,7.8875,0.9,0.9,18.4875,51
2025-01-17,Tarda,11.975,0.0,0.0,13.6625,2
2025-01-18,Matí,3.875,0.0,0.0,7.125,3
2025-01-18,Nit,5.275,0.0,0.0,6.9625,3
2025-01-18,Tarda,12.0875,0.0,0.0,2.975,3
2025-01-19,Matí,7.9125,0.0,0.0,7.1125,3
2025-01-19,Nit,7.15,0.0,0.0,5.075,3
2025-01-19,Tarda,11.825,0.0,0.0,4.0125,3
2025-01-20,Matí,6.2625,0.0,0.0,4.525,3
2025-01-20,Nit,5.65,0.0,0.0,5.2125,3
2025-01-20,Tarda,12.525,0.0,0.0,7.825,3
2025-01-21,Matí,5.7125,0.0,0.0,7.15,3
2025-01-21,Nit,6.675,0.1,0.1,6.9375,51
2025-01-21,Tarda,12.2375,0.1,0.1,3.325,51
2025-01-22,Matí,8.0625,0.0,0.0,6.6125,2
2025-01-22,Nit,9.65,0.0,0.0,5.85,3
2025-01-22,Tarda,16.9,0.0,0.0,13.412500000000001,3
2025-01-23,Matí,11.3,0.0,0.0,7.175,3
2025-01-23,Nit,11.875,0.0,0.0,8.225,3
2025-01-23,Tarda,14.275,0.0,0.0,6.55,2
2025-01-24,Matí,9.1625,0.0,0.0,7.0375,3
2025-01-24,Nit,9.950000000000001,0.0,0.0,5.475,3
2025-01-24,Tarda,16.95,0.0,0.0,11.6875,3
2025-01-25,Matí,9.0375,0.0,0.0,5.975,2
2025-01-25,Nit,10.1375,0.0,0.0,6.175,2
2025-01-25,Tarda,16.4125,0.2,0.2,12.875,51
2025-01-26,Matí,9.75,0.0,0.0,5.6,3
2025-01-26,Nit,11.4125,0.0,0.0,8.425,3
2025-01-26,Tarda,14.8125,0.0,0.0,13.7125,3
2025-01-27,Matí,17.2875,0.7,0.7,24.9625,53
2025-01-27,Nit,14.037500000000001,0.0,0.0,15.575,3
2025-01-27,Tarda,18.475,0.1,0.1,20.1625,51
2025-01-28,Matí,12.1,0.0,0.0,19.7125,1
2025-01-28,Nit,13.4625,0.1,0.1,22.9,51
2025-01-28,Tarda,14.05,0.0,0.0,20.25,3
2025-01-29,Matí,10.4,0.0,0.0,13.9625,3
2025-01-29,Nit,10.5,0.0,0.0,15.0,3
2025-01-29,Tarda,13.85,0.0,0.0,14.125,3
2025-01-30,Matí,8.9875,0.0,0.0,8.975,2
2025-01-30,Nit,9.0,1.3,1.3,5.125,53
2025-01-30,Tarda,13.375,0.0,0.0,11.6125,0
2025-01-31,Matí,7.5125,0.0,0.0,7.5875,2
2025-01-31,Nit,7.625,3.2,3.2,6.2,63
2025-01-31,Tarda,13.375,0.0,0.0,9.4375,3
2025-02-01,Matí,8.4875,1.7,1.7,9.1,53
2025-02-01,Nit,7.0875,0.1,0.1,6.625,51
2025-02-01,Tarda,10.0125,0.5,0.5,5.7375,51
2025-02-02,Matí,7.0625,0.0,0.0,6.675,3
2025-02-02,Nit,6.7,0.0,0.0,5.7625,3
2025-02-02,Tarda,13.1875,0.0,0.0,4.225,3
2025-02-03,Matí,7.1125,0.0,0.0,7.8625,0
2025-02-03,Nit,7.4375,0.0,0.0,6.8875,3
2025-02-03,Tarda,13.975,0.0,0.0,5.3,0
2025-02-04,Matí,6.1625,0.0,0.0,6.95,0
2025-02-04,Nit,6.6125,0.0,0.0,6.7,0
2025-02-04,Tarda,13.925,0.0,0.0,7.2125,0
2025-02-05,Matí,7.7,0.0,0.0,5.7875,1
2025-02-05,Nit,6.2,0.0,0.0,6.1625,3
2025-02-05,Tarda,13.3125,0.0,0.0,6.4624999999999995,1
2025-02-06,Matí,6.45,0.0,0.0,5.9,1
2025-02-06,Nit,7.2875,0.0,0.0,4.95,3
2025-02-06,Tarda,12.4625,0.0,0.0,7.8,3
2025-02-07,Matí,7.85,0.2,0.2,3.8125,51
2025-02-07,Nit,8.737499999999999,0.30000000000000004,0.30000000000000004,6.6,51
2025-02-07,Tarda,12.6375,0.9,0.9,14.0375,53
2025-02-08,Matí,9.7625,3.3,3.3,10.1625,61
2025-02-08,Nit,10.1375,9.4,9.4,11.2125,63
2025-02-08,Tarda,9.85,0.30000000000000004,0.30000000000000004,9.4875,51
2025-02-09,Matí,4.8375,0.0,0.0,6.0375,3
2025-02-09,Nit,5.975,0.0,0.0,5.675,2
2025-02-09,Tarda,11.4,0.0,0.0,5.2125,3
2025-02-10,Matí,8.4,0.0,0.0,4.225,3
2025-02-10,Nit,7.8375,0.0,0.0,3.4375,3
2025-02-10,Tarda,13.4875,0.0,0.0,11.3875,3
2025-02-11,Matí,11.15,0.7000000000000001,0.7000000000000001,3.175,51
2025-02-11,Nit,10.125,0.1,0.1,2.425,51
2025-02-11,Tarda,13.4125,1.0,1.0,12.25,53
2025-02-12,Matí,8.5,0.1,0.1,4.0125,51
2025-02-12,Nit,8.4125,1.2,1.2,5.0,53
2025-02-12,Tarda,12.5875,7.8999999999999995,7.8999999999999995,8.3875,61
2025-02-13,Matí,10.0,0.0,0.0,6.025,3
2025-02-13,Nit,10.4125,0.6000000000000001,0.6000000000000001,4.375,51
2025-02-13,Tarda,13.65,0.1,0.1,8.5375,51
2025-02-14,Matí,8.325,0.0,0.0,5.1375,3
2025-02-14,Nit,8.4125,0.0,0.0,4.375,3
2025-02-14,Tarda,13.5375,0.0,0.0,5.3625,2
2025-02-15,Matí,10.5,0.1,0.1,8.375,51
2025-02-15,Nit,9.799999999999999,0.0,0.0,3.35,3
2025-02-15,Tarda,10.925,0.0,0.0,5.55,3
2025-02-16,Matí,8.5375,0.0,0.0,5.6375,3
2025-02-16,Nit,8.025,0.0,0.0,3.5125,3
2025-02-16,Tarda,14.0875,0.0,0.0,5.9624999999999995,3
2025-02-17,Matí,8.9125,0.0,0.0,4.7,1
2025-02-17,Nit,8.9875,0.0,0.0,3.4375,3
2025-02-17,Tarda,13.4,0.0,0.0,6.6875,3
2025-02-18,Matí,10.2375,0.0,0.0,4.2,3
2025-02-18,Nit,9.025,0.0,0.0,2.7125,3
2025-02-18,Tarda,13.7,0.0,0.0,6.7875,3
2025-02-19,Matí,9.4625,0.0,0.0,6.7625,3
2025-02-19,Nit,9.775,0.0,0.0,6.7,3
2025-02-19,Tarda,14.325000000000001,0.1,0.1,14.425,51
2025-02-20,Matí,12.299999999999999,0.0,0.0,6.025,3
2025-02-20,Nit,12.25,0.0,0.0,7.55,3
2025-02-20,Tarda,13.1125,0.0,0.0,5.8125,3
2025-02-21,Matí,12.6125,0.2,0.2,8.025,51
2025-02-21,Nit,12.375,0.0,0.0,4.3375,3
2025-02-21,Tarda,13.4125,0.1,0.1,11.875,51
2025-02-22,Matí,13.4875,1.0,1.0,9.799999999999999,51
2025-02-22,Nit,12.299999999999999,1.0,1.0,6.3625,51
2025-02-22,Tarda,13.5625,2.9000000000000004,2.9000000000000004,6.0,55
2025-02-23,Matí,11.25,1.2000000000000002,1.2000000000000002,2.475,51
2025-02-23,Nit,10.6875,0.1,0.1,3.175,51
2025-02-23,Tarda,13.6875,0.0,0.0,6.25,2
2025-02-24,Matí,8.8625,0.0,0.0,7.4625,3
2025-02-24,Nit,8.7625,0.0,0.0,3.95,3
2025-02-24,Tarda,14.7125,0.0,0.0,13.3625,3
2025-02-25,Matí,10.6375,0.0,0.0,7.6375,3
2025-02-25,Nit,9.2375,1.1,1.1,6.225,53
2025-02-25,Tarda,13.325,1.2000000000000002,1.2000000000000002,8.25,51
2025-02-26,Matí,8.45,0.0,0.0,5.6375,2
2025-02-26,Nit,9.6375,3.7,3.7,6.2625,63
2025-02-26,Tarda,12.2,0.0,0.0,7.2,0
2025-02-27,Matí,8.45,0.0,0.0,4.5625,3
2025-02-27,Nit,8.3,0.0,0.0,4.575,3
2025-02-27,Tarda,13.375,0.0,0.0,7.112500000000001,3
2025-02-28,Matí,9.9375,0.0,0.0,7.2125,2
2025-02-28,Nit,9.0,0.0,0.0,3.35,3
2025-02-28,Tarda,12.6875,0.0,0.0,11.075,3
2025-03-01,Matí,8.2625,0.0,0.0,4.7875,3
2025-03-01,Nit,7.8125,0.0,0.0,3.7625,3
2025-03-01,Tarda,12.65,0.0,0.0,11.075,3
2025-03-02,Matí,10.85,0.0,0.0,13.2875,3
2025-03-02,Nit,9.675,0.0,0.0,8.8375,3
2025-03-02,Tarda,13.775,0.0,0.0,22.912499999999998,3
2025-03-03,Matí,12.075,2.1999999999999997,2.1999999999999997,18.575,61
2025-03-03,Nit,11.8375,0.0,0.0,18.725,3
2025-03-03,Tarda,12.85,6.9,6.9,19.0875,63
2025-03-04,Matí,13.2,0.1,0.1,17.1125,51
2025-03-04,Nit,12.174999999999999,0.2,0.2,16.3625,51
2025-03-04,Tarda,14.8375,0.0,0.0,18.0625,1
2025-03-05,Matí,12.225,0.0,0.0,14.875,0
2025-03-05,Nit,11.6,0.0,0.0,12.7625,3
2025-03-05,Tarda,14.5125,0.0,0.0,20.4875,3
2025-03-06,Matí,12.4625,2.3,2.3,17.9,53
2025-03-06,Nit,11.85,3.3,3.3,17.4375,61
2025-03-06,Tarda,13.2125,4.3,4.3,21.25,61
2025-03-07,Matí,12.5625,0.8,0.8,17.45,51
2025-03-07,Nit,11.9,8.5,8.5,18.125,61
2025-03-07,Tarda,13.2625,2.9,2.9,16.35,61
2025-03-08,Matí,13.15,2.0,2.0,7.275,55
2025-03-08,Nit,13.1375,4.5,4.5,17.6125,55
2025-03-08,Tarda,14.325,0.6000000000000001,0.6000000000000001,17.3625,51
2025-03-09,Matí,13.8375,5.9,5.9,17.275,63
2025-03-09,Nit,12.7625,9.1,9.1,15.375,63
2025-03-09,Tarda,14.125,0.0,0.0,11.0,3
2025-03-10,Matí,9.325,0.9,0.9,3.8625,53
2025-03-10,Nit,9.3125,0.0,0.0,3.0875,3
2025-03-10,Tarda,13.35,0.3,0.3,7.575,51
2025-03-11,Matí,10.2375,2.7,2.7,3.9875,61
2025-03-11,Nit,9.0125,0.2,0.2,4.3875,51
2025-03-11,Tarda,14.2875,1.3,1.3,9.95,53
2025-03-12,Matí,10.575,5.2,5.2,6.375,63
2025-03-12,Nit,9.9375,0.2,0.2,3.7,51
2025-03-12,Tarda,13.725,0.5,0.5,7.9,51
2025-03-13,Matí,9.775,2.4,2.4,5.6625,61
2025-03-13,Nit,8.175,3.6,3.6,7.2749999999999995,61
2025-03-13,Tarda,11.7125,1.5,1.5,16.7125,53
2025-03-14,Matí,8.65,1.3,1.3,4.4,55
2025-03-14,Nit,8.35,8.9,8.9,5.1875,61
2025-03-14,Tarda,9.3875,5.5,5.5,4.95,61
2025-03-15,Matí,9.0875,0.30000000000000004,0.30000000000000004,7.875,51
2025-03-15,Nit,8.1125,0.9,0.9,5.925,51
2025-03-15,Tarda,11.9875,0.2,0.2,12.174999999999999,51
2025-03-16,Matí,7.0874999999999995,0.0,0.0,5.5,2
2025-03-16,Nit,6.475,0.30000000000000004,0.30000000000000004,5.3625,51
2025-03-16,Tarda,11.0375,3.0999999999999996,3.0999999999999996,7.9,61
2025-03-17,Matí,8.65,0.7,0.7,4.525,53
2025-03-17,Nit,7.5875,0.2,0.2,3.1625,51
2025-03-17,Tarda,10.9875,0.0,0.0,7.9375,3
2025-03-18,Matí,8.6375,0.0,0.0,9.9,3
2025-03-18,Nit,7.775,0.4,0.4,6.3375,51
2025-03-18,Tarda,13.3625,0.0,0.0,17.175,3
2025-03-19,Matí,12.6875,9.4,9.4,17.55,61
2025-03-19,Nit,12.075,2.5999999999999996,2.5999999999999996,14.4125,61
2025-03-19,Tarda,13.4,8.8,8.8,17.9875,63
2025-03-20,Matí,13.45,0.0,0.0,18.225,3
2025-03-20,Nit,13.275,3.0,3.0,16.8,61
2025-03-20,Tarda,14.95,0.0,0.0,24.225,3
2025-03-21,Matí,14.8625,2.7,2.7,19.8625,55
2025-03-21,Nit,13.4875,0.0,0.0,17.3875,3
2025-03-21,Tarda,14.3125,4.1,4.1,13.25,61
2025-03-22,Matí,11.7875,0.6,0.6,4.9375,53
2025-03-22,Nit,10.1875,0.0,0.0,4.625,1
2025-03-22,Tarda,14.8875,0.8,0.8,13.875,53
2025-03-23,Matí,10.9875,9.7,9.7,16.25,63
2025-03-23,Nit,8.9125,3.4,3.4,4.4375,63
2025-03-23,Tarda,11.9375,0.9,0.9,7.9125000000000005,51
2025-03-24,Matí,9.85,0.1,0.1,4.65,51
2025-03-24,Nit,8.1,0.2,0.2,3.7,51
2025-03-24,Tarda,12.675,4.0,4.0,6.0875,63
2025-03-25,Matí,10.4125,0.0,0.0,5.65,1
2025-03-25,Nit,9.75,0.1,0.1,3.45,51
2025-03-25,Tarda,15.2,0.1,0.1,6.425,51
2025-03-26,Matí,11.175,0.0,0.0,6.45,3
2025-03-26,Nit,9.875,0.0,0.0,4.3500000000000005,3
2025-03-26,Tarda,14.575,0.1,0.1,6.525,51
2025-03-27,Matí,11.425,0.0,0.0,5.925000000000001,3
2025-03-27,Nit,11.2125,0.0,0.0,5.0375,3
2025-03-27,Tarda,14.3875,0.1,0.1,8.975,51
2025-03-28,Matí,12.0,0.1,0.1,5.65,51
2025-03-28,Nit,11.0,0.6,0.6,4.025,53
2025-03-28,Tarda,14.875,0.4,0.4,8.2875,51
2025-03-29,Matí,12.4,0.0,0.0,14.7625,1
2025-03-29,Nit,9.8625,0.0,0.0,8.3875,3
2025-03-29,Tarda,15.4875,0.0,0.0,18.1875,2
2025-03-30,Matí,10.6625,0.0,0.0,13.6375,2
2025-03-30,Nit,9.375,0.0,0.0,10.05,0
2025-03-30,Tarda,16.725,0.0,0.0,8.125,1
2025-03-31,Matí,12.0375,0.0,0.0,7.0625,0
2025-03-31,Nit,11.3875,0.0,0.0,6.7625,0
2025-03-31,Tarda,15.8375,0.0,0.0,5.9125,0
2025-04-01,Matí,12.3,0.0,0.0,3.625,0
2025-04-01,Nit,10.1625,0.0,0.0,5.825,2
2025-04-01,Tarda,15.0125,0.0,0.0,10.1625,0
2025-04-02,Matí,13.4875,0.1,0.1,15.0,51
2025-04-02,Nit,12.7875,0.6,0.6,11.225,51
2025-04-02,Tarda,13.1,1.4,1.4,13.2375,53
2025-04-03,Matí,13.525,0.0,0.0,13.6875,3
2025-04-03,Nit,12.4375,0.1,0.1,12.5125,51
2025-04-03,Tarda,15.425,0.0,0.0,20.125,3
2025-04-04,Matí,15.5375,0.0,0.0,23.0375,3
2025-04-04,Nit,13.8125,0.0,0.0,16.5,3
2025-04-04,Tarda,16.475,0.0,0.0,21.5625,3
2025-04-05,Matí,15.6625,0.0,0.0,5.1625,3
2025-04-05,Nit,13.95,0.0,0.0,7.525,3
2025-04-05,Tarda,15.9875,0.3,0.3,8.4125,51
2025-04-06,Matí,15.5875,0.0,0.0,9.6,0
2025-04-06,Nit,12.85,0.0,0.0,5.6,3
2025-04-06,Tarda,22.3875,0.0,0.0,11.3875,1
2025-04-07,Matí,15.7125,0.0,0.0,6.6875,0
2025-04-07,Nit,13.225,0.0,0.0,4.6,0
2025-04-07,Tarda,16.1375,0.0,0.0,8.45,1
2025-04-08,Matí,13.35,0.0,0.0,4.75,0
2025-04-08,Nit,11.8125,0.0,0.0,2.7875,0
2025-04-08,Tarda,16.5,0.0,0.0,9.7625,1
2025-04-09,Matí,13.325,0.0,0.0,4.95,3
2025-04-09,Nit,11.725,0.0,0.0,1.825,3
2025-04-09,Tarda,16.6625,0.0,0.0,10.95,3
2025-04-10,Matí,14.875,0.1,0.1,9.5875,51
2025-04-10,Nit,13.125,0.0,0.0,3.6125,3
2025-04-10,Tarda,16.1375,0.0,0.0,7.4875,1
2025-04-11,Matí,12.675,0.0,0.0,5.137499999999999,3
2025-04-11,Nit,11.7375,2.0,2.0,3.4875,61
2025-04-11,Tarda,16.075,0.4,0.4,6.7625,51
2025-04-12,Matí,13.95,0.0,0.0,4.475,3
2025-04-12,Nit,12.5125,0.1,0.1,3.2375000000000003,51
2025-04-12,Tarda,17.15,0.0,0.0,8.0625,3
2025-04-13,Matí,14.7875,0.0,0.0,4.4625,3
2025-04-13,Nit,13.9,0.0,0.0,3.05,3
2025-04-13,Tarda,16.975,0.0,0.0,6.85,3
2025-04-14,Matí,15.3875,0.1,0.1,4.1375,51
2025-04-14,Nit,14.2375,0.0,0.0,4.2125,3
2025-04-14,Tarda,16.5125,0.0,0.0,9.25,3
2025-04-15,Matí,16.0,0.4,0.4,4.575,51
2025-04-15,Nit,14.4125,0.0,0.0,3.7375,3
2025-04-15,Tarda,17.05,0.5,0.5,12.8625,51
2025-04-16,Matí,11.6,3.5,3.5,7.4125,61
2025-04-16,Nit,10.8125,2.5,2.5,6.125,61
2025-04-16,Tarda,14.275,1.3,1.3,6.95,53
2025-04-17,Matí,11.4625,0.0,0.0,8.0625,0
2025-04-17,Nit,9.925,0.0,0.0,6.1625,0
2025-04-17,Tarda,17.3125,0.0,0.0,11.412500000000001,1
2025-04-18,Matí,13.2375,0.0,0.0,7.125,3
2025-04-18,Nit,11.575,0.0,0.0,4.825,3
2025-04-18,Tarda,17.25,0.0,0.0,10.575,3
2025-04-19,Matí,15.85,1.0,1.0,9.3375,53
2025-04-19,Nit,13.5125,0.0,0.0,3.5250000000000004,3
2025-04-19,Tarda,16.9875,0.1,0.1,15.5625,51
2025-04-20,Matí,12.3625,0.0,0.0,4.5125,1
2025-04-20,Nit,10.45,0.0,0.0,4.8,3
2025-04-20,Tarda,16.3875,0.0,0.0,14.5875,1
2025-04-21,Matí,13.575,0.0,0.0,6.3125,2
2025-04-21,Nit,11.4875,0.0,0.0,4.325,3
2025-04-21,Tarda,16.625,0.2,0.2,14.75,51
2025-04-22,Matí,14.475000000000001,0.0,0.0,4.2625,3
2025-04-22,Nit,12.7625,0.0,0.0,2.5875,3
2025-04-22,Tarda,18.525,0.0,0.0,10.8375,3
2025-04-23,Matí,14.725,0.0,0.0,5.525,3
2025-04-23,Nit,13.125,0.0,0.0,3.1125,1
2025-04-23,Tarda,17.8125,0.0,0.0,15.225,3
2025-04-24,Matí,14.775,0.2,0.2,8.0625,51
2025-04-24,Nit,13.0875,0.0,0.0,3.3625,0
2025-04-24,Tarda,17.0875,0.0,0.0,9.85,2
2025-04-25,Matí,14.524999999999999,0.0,0.0,5.1125,3
2025-04-25,Nit,13.925,0.0,0.0,2.825,3
2025-04-25,Tarda,18.375,0.0,0.0,10.725,3
2025-04-26,Matí,16.3,0.30000000000000004,0.30000000000000004,8.0,51
2025-04-26,Nit,14.225,4.8,4.8,3.375,63
2025-04-26,Tarda,16.6375,3.5,3.5,7.9875,61
2025-04-27,Matí,14.025,0.0,0.0,4.7,3
2025-04-27,Nit,13.2125,7.5,7.5,5.5874999999999995,63
2025-04-27,Tarda,17.5,0.2,0.2,5.025,51
2025-04-28,Matí,15.8125,0.0,0.0,6.6625,1
2025-04-28,Nit,13.4,0.0,0.0,4.7124999999999995,1
2025-04-28,Tarda,18.3625,0.0,0.0,7.625,1
2025-04-29,Matí,15.0625,0.0,0.0,6.3125,0
2025-04-29,Nit,13.4375,0.0,0.0,4.5125,0
2025-04-29,Tarda,18.3125,0.0,0.0,9.4,0
2025-04-30,Matí,16.0625,0.0,0.0,10.725,2
2025-04-30,Nit,14.6375,0.0,0.0,7.6375,3
2025-04-30,Tarda,19.4,0.0,0.0,14.175,1
2025-05-01,Matí,17.525,0.0,0.0,10.1625,3
2025-05-01,Nit,15.3,0.3,0.3,8.25,51
2025-05-01,Tarda,20.7125,0.3,0.3,17.6375,51
2025-05-02,Matí,17.6625,12.0,12.0,12.85,65
2025-05-02,Nit,16.8875,0.0,0.0,10.025,3
2025-05-02,Tarda,18.6,0.0,0.0,16.425,3
2025-05-03,Matí,18.3375,0.0,0.0,5.425,3
2025-05-03,Nit,17.025,0.2,0.2,6.4375,51
2025-05-03,Tarda,21.3625,0.0,0.0,9.175,1
2025-05-04,Matí,18.175,0.1,0.1,6.225,51
2025-05-04,Nit,17.0375,3.1,3.1,4.125,63
2025-05-04,Tarda,20.2,0.4,0.4,10.925,51
2025-05-05,Matí,16.0,2.0,2.0,3.825,61
2025-05-05,Nit,14.5,1.2000000000000002,1.2000000000000002,4.5,53
2025-05-05,Tarda,16.9375,4.5,4.5,5.125,63
2025-05-06,Matí,12.625,2.5,2.5,6.5375,53
2025-05-06,Nit,12.85,17.3,17.3,6.449999999999999,63
2025-05-06,Tarda,14.6125,1.2,1.2,11.575000000000001,51
2025-05-07,Matí,12.8,0.30000000000000004,0.30000000000000004,6.0,51
2025-05-07,Nit,11.075,0.4,0.4,2.35,51
2025-05-07,Tarda,16.775,0.4,0.4,11.025,51
2025-05-08,Matí,14.2125,0.0,0.0,4.8625,3
2025-05-08,Nit,12.425,0.0,0.0,2.775,3
2025-05-08,Tarda,17.9375,0.0,0.0,11.1125,3
2025-05-09,Matí,14.6625,3.0,3.0,5.112500000000001,55
2025-05-09,Nit,14.4125,2.0,2.0,2.5625,53
2025-05-09,Tarda,16.7,1.0,1.0,8.5375,51
2025-05-10,Matí,15.9375,0.2,0.2,7.275,51
2025-05-10,Nit,14.45,2.3,2.3,5.2625,61
2025-05-10,Tarda,18.2625,2.2,2.2,14.475,53
2025-05-11,Matí,17.6125,0.0,0.0,6.3125,3
2025-05-11,Nit,15.775,1.8,1.8,4.85,53
2025-05-11,Tarda,18.8625,0.6000000000000001,0.6000000000000001,10.5,51
2025-05-12,Matí,15.45,0.0,0.0,4.7375,1
2025-05-12,Nit,13.8875,0.0,0.0,3.1375,0
2025-05-12,Tarda,17.475,7.8,7.8,8.6375,63
2025-05-13,Matí,15.2,0.0,0.0,5.075,1
2025-05-13,Nit,13.6125,0.0,0.0,2.975,3
2025-05-13,Tarda,19.625,0.4,0.4,7.125,51
2025-05-14,Matí,15.7875,0.0,0.0,7.375,3
2025-05-14,Nit,14.55,0.0,0.0,3.3625,3
2025-05-14,Tarda,18.8875,0.2,0.2,9.1875,51
2025-05-15,Matí,16.475,0.0,0.0,4.4625,3
2025-05-15,Nit,14.4,0.0,0.0,3.575,3
2025-05-15,Tarda,20.925,2.7,2.7,7.5,63
2025-05-16,Matí,17.4125,0.0,0.0,11.0,0
2025-05-16,Nit,15.525,0.0,0.0,6.1125,0
2025-05-16,Tarda,19.9875,0.0,0.0,13.4375,1
2025-05-17,Matí,17.3125,0.0,0.0,5.3375,1
2025-05-17,Nit,15.425,0.0,0.0,4.1125,1
2025-05-17,Tarda,21.025000000000002,0.0,0.0,12.6,1
2025-05-18,Matí,17.9,0.0,0.0,7.050000000000001,2
2025-05-18,Nit,15.4625,0.0,0.0,3.475,2
2025-05-18,Tarda,22.4125,0.0,0.0,14.8,3
2025-05-19,Matí,18.925,0.0,0.0,5.95,3
2025-05-19,Nit,16.1625,0.0,0.0,4.7625,1
2025-05-19,Tarda,21.6125,0.0,0.0,11.1625,3
2025-05-20,Matí,18.0625,0.0,0.0,5.1125,2
2025-05-20,Nit,16.725,0.0,0.0,8.1,3
2025-05-20,Tarda,21.2375,0.0,0.0,11.8125,1
2025-05-21,Matí,18.0375,0.0,0.0,6.3375,3
2025-05-21,Nit,16.375,0.0,0.0,4.0375000000000005,3
2025-05-21,Tarda,22.1625,0.0,0.0,10.9375,3
2025-05-22,Matí,17.3,1.5,1.5,10.8875,53
2025-05-22,Nit,16.787499999999998,0.0,0.0,3.925,3
2025-05-22,Tarda,18.425,0.1,0.1,11.7125,51
2025-05-23,Matí,17.65,0.2,0.2,6.2,51
2025-05-23,Nit,15.6125,0.0,0.0,2.4,3
2025-05-23,Tarda,21.175,0.3,0.3,11.775,51
2025-05-24,Matí,17.3125,0.1,0.1,7.55,51
2025-05-24,Nit,15.675,0.0,0.0,3.0625,2
2025-05-24,Tarda,20.5125,0.0,0.0,14.45,1
2025-05-25,Matí,17.8125,0.0,0.0,5.475,3
2025-05-25,Nit,16.4,0.0,0.0,2.6625,3
2025-05-25,Tarda,22.3375,0.0,0.0,9.7625,3
2025-05-26,Matí,19.1125,0.0,0.0,7.2375,2
2025-05-26,Nit,17.4125,0.0,0.0,2.1750000000000003,3
2025-05-26,Tarda,21.1375,0.1,0.1,12.775,51
2025-05-27,Matí,18.8375,0.2,0.2,6.637499999999999,51
2025-05-27,Nit,17.337500000000002,0.0,0.0,2.3625,0
2025-05-27,Tarda,21.5125,0.0,0.0,12.9875,3
2025-05-28,Matí,20.125,0.0,0.0,6.175,1
2025-05-28,Nit,17.975,0.0,0.0,2.825,1
2025-05-28,Tarda,24.0875,0.0,0.0,10.1125,2
2025-05-29,Matí,21.3,0.0,0.0,5.9125,3
2025-05-29,Nit,19.5875,0.0,0.0,1.75,2
2025-05-29,Tarda,24.0875,0.0,0.0,10.5125,0
2025-05-30,Matí,22.8625,0.0,0.0,5.95,0
2025-05-30,Nit,20.625,0.0,0.0,3.8,0
2025-05-30,Tarda,27.25,0.0,0.0,11.8125,0
2025-05-31,Matí,22.325,0.0,0.0,5.825,0
2025-05-31,Nit,21.1875,0.0,0.0,4.325,3
2025-05-31,Tarda,25.3625,0.0,0.0,9.1875,3
2025-06-01,Matí,23.425,0.0,0.0,7.575,2
2025-06-01,Nit,21.4625,0.0,0.0,5.4875,3
2025-06-01,Tarda,27.05,0.0,0.0,13.8625,3
2025-06-02,Matí,22.95,0.0,0.0,7.762499999999999,3
2025-06-02,Nit,21.6,0.0,0.0,5.7875,3
2025-06-02,Tarda,24.4375,0.0,0.0,16.6,3
2025-06-03,Matí,23.0125,0.0,0.0,10.025,3
2025-06-03,Nit,20.2,0.0,0.0,5.9125,3
2025-06-03,Tarda,23.6,0.0,0.0,14.9375,3
2025-06-04,Matí,23.0875,0.0,0.0,7.0875,2
2025-06-04,Nit,20.2,0.1,0.1,3.6875,51
2025-06-04,Tarda,26.0,0.0,0.0,16.0625,3
2025-06-05,Matí,21.475,0.0,0.0,6.65,3
2025-06-05,Nit,20.1875,0.0,0.0,5.9,3
2025-06-05,Tarda,23.45,0.0,0.0,12.6875,3
2025-06-06,Matí,21.85,0.0,0.0,6.45,3
2025-06-06,Nit,20.6375,0.0,0.0,3.525,3
2025-06-06,Tarda,25.1,0.0,0.0,11.8625,3
2025-06-07,Matí,22.025,0.0,0.0,6.175,3
2025-06-07,Nit,20.2125,0.0,0.0,3.325,0
2025-06-07,Tarda,23.9875,0.1,0.1,11.9375,51
2025-06-08,Matí,22.275,0.0,0.0,7.5875,3
